workload,prompt_idx,policy,avg_latency,net_speedup,wasted_tokens_per_accepted
humaneval,160,baseline,1.5760669708251953,1.0,0.0
humaneval,161,baseline,1.552220344543457,1.0,0.0
humaneval,162,baseline,1.568915605545044,1.0,0.0
humaneval,163,baseline,1.5653510093688965,1.0,0.0
humaneval,0,fixed_1,3.132239580154419,1.2252028439060054,0.13333333333333333
humaneval,1,fixed_1,3.095099925994873,0.5124499009766758,0.16666666666666666
humaneval,2,fixed_1,2.919337272644043,0.2287709476219208,0.06451612903225806
humaneval,3,fixed_1,2.9014101028442383,0.44901965553590334,0.03125
humaneval,4,fixed_1,3.107574701309204,0.37349223533661247,0.16666666666666666
humaneval,5,fixed_1,2.9418070316314697,0.49260152884798747,0.06451612903225806
humaneval,6,fixed_1,3.177638292312622,0.3614905363385497,0.2413793103448276
humaneval,7,fixed_1,2.998539686203003,0.11557164798926785,0.13333333333333333
humaneval,8,fixed_1,2.8963441848754883,0.45760975253182623,0.06451612903225806
humaneval,9,fixed_1,2.8594534397125244,0.5509603309882413,0.0
humaneval,10,fixed_1,2.9302380084991455,0.5415470839667254,0.06451612903225806
humaneval,11,fixed_1,2.9265358448028564,0.5347946329958962,0.06451612903225806
humaneval,12,fixed_1,3.0093207359313965,0.5254867570178623,0.13333333333333333
humaneval,13,fixed_1,2.9216909408569336,0.5299885919085786,0.06451612903225806
humaneval,14,fixed_1,2.839238166809082,0.5821595905086632,0.0
humaneval,15,fixed_1,3.0452535152435303,0.5220036548208725,0.16666666666666666
humaneval,16,fixed_1,2.9998254776000977,0.5296540027244881,0.0967741935483871
humaneval,17,fixed_1,2.9354982376098633,0.5380817766064898,0.03125
humaneval,18,fixed_1,2.925539493560791,0.5318650217813274,0.06451612903225806
humaneval,19,fixed_1,2.9966986179351807,0.5190807749025087,0.0967741935483871
humaneval,20,fixed_1,2.9471447467803955,0.5323538831641308,0.06451612903225806
humaneval,21,fixed_1,2.930622100830078,0.5353211703297777,0.06451612903225806
humaneval,22,fixed_1,2.926091194152832,0.5341226160107345,0.03125
humaneval,23,fixed_1,3.017275333404541,0.5157154630800996,0.13333333333333333
humaneval,24,fixed_1,2.9942104816436768,0.5206969646129367,0.13333333333333333
humaneval,25,fixed_1,2.8076069355010986,0.563556575486816,0.0
humaneval,26,fixed_1,2.984100818634033,0.5232568507471821,0.0967741935483871
humaneval,27,fixed_1,3.096876382827759,0.5104365990283805,0.16666666666666666
humaneval,28,fixed_1,3.1629981994628906,0.05631144011838473,0.2857142857142857
humaneval,29,fixed_1,2.8392086029052734,0.5143789681726605,0.0
humaneval,30,fixed_1,2.9058725833892822,0.5436036735136932,0.03125
humaneval,31,fixed_1,2.992709159851074,0.5199574071176575,0.0967741935483871
humaneval,32,fixed_1,3.0663161277770996,0.5172442213559035,0.13333333333333333
humaneval,33,fixed_1,3.2948238849639893,0.3985102781990627,0.32142857142857145
humaneval,34,fixed_1,2.8898775577545166,0.5400758599210875,0.03125
humaneval,35,fixed_1,2.8994181156158447,0.5403747919277634,0.06451612903225806
humaneval,36,fixed_1,2.996037006378174,0.5219020092644687,0.0967741935483871
humaneval,37,fixed_1,2.948139190673828,0.5369367182213067,0.03125
humaneval,38,fixed_1,3.282447576522827,0.6162766550962504,0.32142857142857145
humaneval,39,fixed_1,2.82831072807312,0.5549954289861706,0.0
humaneval,40,fixed_1,2.844270706176758,0.5556744088888471,0.0
humaneval,41,fixed_1,3.530337333679199,0.4424474725588203,0.6666666666666666
humaneval,42,fixed_1,2.9183664321899414,0.539245077576795,0.03125
humaneval,43,fixed_1,3.036878824234009,0.5195885125235199,0.13333333333333333
humaneval,44,fixed_1,3.1045725345611572,0.5010281824988033,0.16666666666666666
humaneval,45,fixed_1,3.028809070587158,0.5121441344938729,0.0967741935483871
humaneval,46,fixed_1,2.947789192199707,0.5301900108735705,0.03125
humaneval,47,fixed_1,2.9996602535247803,0.5170656695826177,0.13333333333333333
humaneval,48,fixed_1,3.0124881267547607,0.5134733343300126,0.13333333333333333
humaneval,49,fixed_1,2.9111974239349365,0.5377821139553696,0.03125
humaneval,50,fixed_1,3.00327730178833,0.2768707382545434,0.13333333333333333
humaneval,51,fixed_1,3.003411293029785,0.3144693829273443,0.13333333333333333
