workload,prompt_idx,policy,avg_latency,net_speedup,wasted_tokens_per_accepted
humaneval,56,fixed_1,1.6206116676330566,1.0253419794631369,0.13333333333333333
humaneval,57,fixed_1,1.6996610164642334,1.0141258918808596,0.16666666666666666
humaneval,58,fixed_1,1.7382819652557373,1.0125597955693433,0.0
humaneval,59,fixed_1,1.8221147060394287,0.8619936426586944,0.16666666666666666
humaneval,60,fixed_1,1.6431660652160645,0.9687260680522662,0.0
humaneval,61,fixed_1,1.57179856300354,1.1025103748884546,0.06451612903225806
humaneval,62,fixed_1,1.7471129894256592,1.0167822451191149,0.03125
humaneval,63,fixed_1,1.7952728271484375,0.9654119831286389,0.0
humaneval,64,fixed_1,1.7952260971069336,0.8991198083754465,0.03125
humaneval,65,fixed_1,1.5569586753845215,1.085230396250864,0.06451612903225806
humaneval,66,fixed_1,1.8736343383789062,0.9751097906597008,0.0967741935483871
humaneval,67,fixed_1,2.117971897125244,0.7969440366309455,0.16666666666666666
humaneval,68,fixed_1,6.080595254898071,0.2809631402926576,0.4074074074074074
humaneval,69,fixed_1,1.8646831512451172,0.8442790531396815,0.03125
humaneval,70,fixed_1,1.8809058666229248,0.5765528626808842,0.16666666666666666
humaneval,71,fixed_1,1.831674337387085,0.9564682472689255,0.13333333333333333
humaneval,72,fixed_1,2.072683095932007,0.8625735221970807,0.13333333333333333
humaneval,73,fixed_1,1.7236769199371338,0.9928163632276916,0.0
humaneval,74,fixed_1,0.7272281646728516,0.810976665259116,0.18181818181818182
humaneval,75,fixed_1,1.7302746772766113,0.9151862029091268,0.06451612903225806
humaneval,76,fixed_1,1.8717353343963623,0.8581098044780372,0.0967741935483871
humaneval,77,fixed_1,1.5456104278564453,1.0501297286958025,0.10714285714285714
humaneval,78,fixed_1,3.635679006576538,0.35976743086480334,0.06451612903225806
humaneval,79,fixed_1,1.8806710243225098,0.9017575321629806,0.13333333333333333
humaneval,80,fixed_1,1.6309564113616943,0.9900275219285903,0.0
humaneval,81,fixed_1,2.31362247467041,0.6928590330868517,0.03125
humaneval,82,fixed_1,1.8696610927581787,0.9067001006257773,0.2413793103448276
humaneval,83,fixed_1,1.8421013355255127,0.9432736072856296,0.16666666666666666
humaneval,84,fixed_1,0.4503929615020752,0.9464365023278466,0.14285714285714285
humaneval,85,fixed_1,1.6181752681732178,0.9893119599052264,0.06451612903225806
humaneval,86,fixed_1,2.0045924186706543,0.7855585302817479,0.4074074074074074
humaneval,87,fixed_1,2.248556137084961,0.723063243336322,0.06451612903225806
